,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_2,prediction_4,prediction_6,prediction_8,prediction_10,prediction_12,prediction_14,prediction_16,prediction_18,prediction_20,prediction_22,prediction_24,prediction_26,prediction_28,prediction_30,prediction_32,prediction_34,prediction_36,prediction_38,prediction_40,prediction_42,prediction_44,prediction_46,prediction_48,prediction_1,prediction_3,prediction_5,prediction_7,prediction_9,prediction_11,prediction_13,prediction_15,prediction_17,prediction_19,prediction_21,prediction_23,prediction_25,prediction_27,prediction_29,prediction_31,prediction_33,prediction_35,prediction_37,prediction_39,prediction_41,prediction_43,prediction_45,prediction_47,prediction_49
15,2012-08-31,30.600000381469727,30.81999969482422,0.018274307250976562,30.371725,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,2
16,2012-09-04,30.450000762939453,30.389999389648438,-0.2776012420654297,30.6676,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
17,2012-09-05,30.219999313354492,30.389999389648438,0.9376258850097656,30.412374,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2
18,2012-09-06,30.5,31.350000381469727,0.6800308227539062,30.26997,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,0,1,1,2
19,2012-09-07,31.040000915527344,30.950000762939453,-0.22780227661132812,30.947802,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
20,2012-09-10,30.829999923706055,30.719999313354492,-0.1619873046875,30.951988,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
21,2012-09-11,30.690000534057617,30.790000915527344,0.051357269287109375,30.728643,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,0,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2
22,2012-09-12,30.940000534057617,30.780000686645508,0.27544212341308594,30.664558,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,2
23,2012-09-13,30.889999389648438,30.940000534057617,0.5043449401855469,30.705654,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,0,1,1,1,1,1,1,0,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2
24,2012-09-14,31.010000228881836,31.209999084472656,0.3827400207519531,30.82726,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,0,2,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2
25,2012-09-17,31.190000534057617,31.209999084472656,0.08041191101074219,31.099588,1,1,2,1,1,1,1,0,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2
26,2012-09-18,31.100000381469727,31.18000030517578,-0.1780567169189453,31.228056,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1
27,2012-09-19,31.09000015258789,31.049999237060547,0.21845626831054688,31.231544,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,1,0,1,1,1,2
28,2012-09-20,30.950000762939453,31.450000762939453,0.1069488525390625,31.083052,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2
29,2012-09-21,31.43000030517578,31.190000534057617,-0.5111598968505859,31.29116,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
30,2012-09-24,31.0,30.780000686645508,-0.7890357971191406,31.179035,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31,2012-09-25,30.950000762939453,30.389999389648438,-0.45630836486816406,30.626308,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
32,2012-09-26,30.280000686645508,30.170000076293945,0.023939132690429688,30.13606,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
33,2012-09-27,30.170000076293945,30.15999984741211,-0.011814117431640625,29.771814,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0
34,2012-09-28,30.18000030517578,29.760000228881836,-0.17917633056640625,29.669176,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
35,2012-10-01,29.809999465942383,29.489999771118164,0.18317413330078125,29.476826,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,2
36,2012-10-02,29.68000030517578,29.65999984741211,0.572998046875,29.287003,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,0,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,0,1,2,1,0,1,2
37,2012-10-03,29.75,29.860000610351562,0.5890140533447266,29.440987,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,2,1,2,1,0,2,2,1,2,1,1,2,2,1,1,2,2,0,1,2,1,0,1,2
38,2012-10-04,29.969999313354492,30.030000686645508,0.06734657287597656,29.782654,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,0,2,1,2,1,1,1,2,1,2,1,1,2,0,1,1,2,1,1,1,0,1,1,1,2
39,2012-10-05,30.229999542236328,29.850000381469727,-0.3158702850341797,30.095871,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,0,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
40,2012-10-08,29.639999389648438,29.780000686645508,-0.8528861999511719,30.132887,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
41,2012-10-09,29.68000030517578,29.280000686645508,-1.0101737976074219,29.990173,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,2012-10-10,29.149999618530273,28.979999542236328,-0.5986919403076172,29.548693,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
43,2012-10-11,29.219999313354492,28.950000762939453,0.10167884826660156,29.098322,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,2
44,2012-10-12,28.969999313354492,29.200000762939453,0.6151447296142578,28.894855,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2
45,2012-10-15,29.3700008392334,29.510000228881836,0.41407012939453125,29.07593,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,0,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2
46,2012-10-16,29.450000762939453,29.489999771118164,0.041881561279296875,29.548119,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,2
47,2012-10-17,29.299999237060547,29.59000015258789,-0.24965858459472656,29.749659,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
48,2012-10-18,29.649999618530273,29.5,-1.1874465942382812,29.827446,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,2012-10-19,29.049999237060547,28.639999389648438,-1.7427082061767578,29.742708,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,2012-10-22,28.729999542236328,28.0,-0.9023303985595703,28.95233,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,2012-10-23,27.770000457763672,28.049999237060547,-0.28495025634765625,28.18495,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
52,2012-10-24,28.15999984741211,27.899999618530273,0.06361579895019531,27.816383,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
53,2012-10-25,28.190000534057617,27.8799991607666,0.5038547515869141,27.706144,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,1,2,1,1,1,2
54,2012-10-26,27.860000610351562,28.209999084472656,0.7884521484375,27.751549,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,0,2,2,2,2,1,1,2,2,1,1,2,2,2,0,2,2,2,0,2
55,2012-10-31,28.549999237060547,28.540000915527344,1.3773326873779297,28.142668,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
56,2012-11-01,28.84000015258789,29.520000457763672,0.7584095001220703,28.74159,1,1,2,1,1,1,1,0,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,0,2,2
57,2012-11-02,29.59000015258789,29.5,-0.09939384460449219,29.729393,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,0,2,2,2,0,2,1,1,2,0,1,1,2,2,1,1,2,1,1,1,0
58,2012-11-05,29.6200008392334,29.6299991607666,-0.23461341857910156,30.094614,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,2,0,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
59,2012-11-06,29.81999969482422,29.860000610351562,-1.0696353912353516,30.149635,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,2012-11-07,29.530000686645508,29.079999923706055,-1.4138545989990234,30.223854,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61,2012-11-08,29.1200008392334,28.809999465942383,-0.6536407470703125,29.48364,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62,2012-11-09,28.8799991607666,28.829999923706055,-0.6117286682128906,28.831728,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,2012-11-12,28.940000534057617,28.219999313354492,-1.4474849700927734,28.537485,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64,2012-11-13,27.020000457763672,27.09000015258789,-1.2635784149169922,28.103579,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65,2012-11-14,27.239999771118164,26.84000015258789,-0.5265731811523438,27.186573,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66,2012-11-15,26.8799991607666,26.65999984741211,-0.18903732299804688,26.709038,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
67,2012-11-16,26.670000076293945,26.520000457763672,0.18862533569335938,26.541374,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,1,1,1,2
68,2012-11-19,26.799999237060547,26.729999542236328,0.20458221435546875,26.505417,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
69,2012-11-20,26.760000228881836,26.709999084472656,0.2111492156982422,26.738852,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,1,2,1,1,1,2
70,2012-11-21,26.709999084472656,26.950000762939453,0.8189411163330078,26.88106,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,0,2,2,2,2,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2
71,2012-11-23,27.229999542236328,27.700000762939453,0.21933555603027344,27.170664,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,1,1,2
72,2012-11-26,27.540000915527344,27.389999389648438,-0.7774200439453125,27.85742,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
73,2012-11-27,27.360000610351562,27.079999923706055,-0.5467166900634766,27.906717,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
74,2012-11-28,27.010000228881836,27.360000610351562,-0.6252079010009766,27.575209,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
75,2012-11-29,27.110000610351562,26.950000762939453,-0.8612613677978516,27.481262,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76,2012-11-30,27.049999237060547,26.6200008392334,-0.7420139312744141,27.172014,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
77,2012-12-03,26.780000686645508,26.43000030517578,-0.413116455078125,26.783117,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78,2012-12-04,26.5,26.3700008392334,0.21250343322753906,26.457497,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,1,1,1,2
79,2012-12-05,26.3799991607666,26.670000076293945,0.4268474578857422,26.303152,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
80,2012-12-06,26.809999465942383,26.729999542236328,-0.050243377685546875,26.510242,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,0
81,2012-12-07,26.81999969482422,26.459999084472656,0.2425994873046875,26.697401,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
82,2012-12-10,26.559999465942383,26.940000534057617,0.6717910766601562,26.648209,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,0,2,2,1,2,1,1,2,2,1,1,2,0,1,0,2,0,1,1,2
83,2012-12-11,27.049999237060547,27.31999969482422,0.2859153747558594,26.954084,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,1,2,1,1,1,2
84,2012-12-12,27.530000686645508,27.239999771118164,-0.2982673645019531,27.408268,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1
85,2012-12-13,27.31999969482422,27.110000610351562,-0.7165298461914062,27.52653,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
86,2012-12-14,27.110000610351562,26.809999465942383,-0.3019390106201172,27.40194,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
87,2012-12-17,26.790000915527344,27.100000381469727,0.5236072540283203,27.036392,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,0,1,1,2,1,1,1,2,1,1,1,2
88,2012-12-18,27.25,27.559999465942383,0.2816600799560547,27.02834,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
89,2012-12-19,27.690000534057617,27.309999465942383,0.27866172790527344,27.401339,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2
90,2012-12-20,27.360000610351562,27.68000030517578,0.0248870849609375,27.425114,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,0,2,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2
91,2012-12-21,27.450000762939453,27.450000762939453,-0.5455074310302734,27.605507,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
92,2012-12-24,27.200000762939453,27.059999465942383,-0.6337471008300781,27.493748,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
93,2012-12-26,27.030000686645508,26.860000610351562,-0.08022880554199219,27.040228,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0
94,2012-12-27,26.889999389648438,26.959999084472656,-0.2142200469970703,26.76422,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
95,2012-12-28,26.709999084472656,26.549999237060547,-0.017763137817382812,26.727762,1,1,2,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,0
