,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8,prediction_9,prediction_10,prediction_11,prediction_12,prediction_13,prediction_14,prediction_15,prediction_16,prediction_17,prediction_18,prediction_19,prediction_20,prediction_21,prediction_22,prediction_23,prediction_24,prediction_25,prediction_26,prediction_27,prediction_28,prediction_29,prediction_30,prediction_31,prediction_32,prediction_33,prediction_34,prediction_35,prediction_36,prediction_37,prediction_38,prediction_39,prediction_40,prediction_41,prediction_42,prediction_43,prediction_44,prediction_45,prediction_46,prediction_47,prediction_48,prediction_49
10,2012-07-10,30.079999923706055,29.739999771118164,-1.0941963195800781,30.394196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,2012-07-11,29.709999084472656,29.299999237060547,-1.5930538177490234,30.223053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12,2012-07-12,29.149999618530273,28.6299991607666,-0.5810394287109375,29.971039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,0,2,1
13,2012-07-13,28.760000228881836,29.389999389648438,-0.08673286437988281,29.526733,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,0,1,2,1,1,1,1,1,1,1,0,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,0
14,2012-07-16,29.479999542236328,29.440000534057617,0.2620105743408203,29.39799,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,0,1,1,0,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2
15,2012-07-17,29.639999389648438,29.65999984741211,1.0506229400634766,29.399378,1,2,0,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
16,2012-07-18,29.600000381469727,30.450000762939453,1.2300224304199219,29.439978,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
17,2012-07-19,30.510000228881836,30.670000076293945,0.5206031799316406,29.599398,1,1,1,1,0,1,0,2,0,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2
18,2012-07-20,31.0,30.1200008392334,-0.5754489898681641,29.85545,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19,2012-07-23,29.56999969482422,29.280000686645508,-0.7939376831054688,29.943937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20,2012-07-24,29.239999771118164,29.149999618530273,-0.9548587799072266,29.784859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21,2012-07-25,29.239999771118164,28.829999923706055,-0.47132301330566406,29.631323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,2,1
22,2012-07-26,29.229999542236328,29.15999984741211,0.3025970458984375,29.457403,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,0,0,1,1,2,2,0,0,1,1,2,2,2,2,1,2,2,2,2
23,2012-07-27,29.479999542236328,29.760000228881836,0.25522422790527344,29.384775,1,1,1,1,1,1,1,0,1,1,0,1,1,2,0,1,2,2,0,2,1,2,2,2,2,1,2,2,2,1,2,0,1,1,1,2,2,0,0,1,1,2,2,2,2,1,2,2,2,2
