,date_time,open,close,delta_next_day,nextclose,prediction_0,prediction_1,prediction_2,prediction_3,prediction_4,prediction_5,prediction_6,prediction_7,prediction_8,prediction_9,prediction_10,prediction_11,prediction_12,prediction_13,prediction_14,prediction_15,prediction_16,prediction_17,prediction_18,prediction_19,prediction_20,prediction_21,prediction_22,prediction_23,prediction_24,prediction_25,prediction_26,prediction_27,prediction_28,prediction_29,prediction_30,prediction_31,prediction_32,prediction_33,prediction_34,prediction_35,prediction_36,prediction_37,prediction_38,prediction_39,prediction_40,prediction_41,prediction_42,prediction_43,prediction_44,prediction_45,prediction_46,prediction_47,prediction_48,prediction_49
351,11/15/2013,37.95000076293945,37.84000015258789,-1.836589813,39.03659,2,2,1,1,2,0,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,11/18/2013,37.349998474121094,37.20000076293945,-2.342540741,39.082542,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353,11/19/2013,36.849998474121094,36.74000168,-1.704013824,38.784016,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,11/20/2013,36.91999816894531,37.08000183105469,-1.010604858,38.410606,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,0,1,0,1,1,0,1,1,1,1,1,2,1,1,0,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1
355,11/21/2013,37.27000045776367,37.400001525878906,-0.771278381,38.341278,2,2,1,1,2,2,2,1,1,1,0,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,0,2,0,2,1,1,0,0,0,1,2,1,1,1,0,1,1
356,11/22/2013,37.529998779296875,37.56999969482422,-0.878662109,38.51866,2,2,1,1,2,2,2,1,1,1,0,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,0,1,1,1,1,2,1,0,2,1,2,1,1,1,1,0,1,2,1,1,1,1,1,1
357,11/25/2013,37.93000030517578,37.63999938964844,-1.387966156,38.737965,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,11/26/2013,37.56999969482422,37.349998474121094,-1.37317276,38.97317,2,0,1,1,0,2,2,1,1,1,1,2,1,1,0,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,11/27/2013,37.56999969482422,37.599998474121094,-0.812976837,38.942978,2,2,1,1,2,2,2,1,0,2,2,2,0,2,2,0,2,2,1,0,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,0,2,0,1,2,2,2,1,2,1,1,1,0,1,1
360,11/29/2013,37.81999969482422,38.130001068115234,-0.531848907,38.98185,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,0,2,2,2,2,2,2,1,1,2,2,1
361,12/2/2013,38.09000015258789,38.45000076293945,-0.909618378,39.21962,2,2,1,1,2,2,2,1,0,2,2,2,0,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,0,1,2,1,2,1,1,1,1,1,1
362,12/3/2013,38.13999938964844,38.310001373291016,-0.563083649,39.503082,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
363,12/4/2013,38.209999084472656,38.939998626708984,-1.597431183,39.59743,2,1,1,1,0,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
364,12/5/2013,38.849998474121094,38,-1.457847595,39.81785,2,2,1,1,2,2,2,1,1,1,0,2,1,1,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
365,12/6/2013,38.41999816894531,38.36000061035156,-0.797332764,39.50733,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,0,1,2,2,2,1,2,1,1,1,1,1,1
366,12/9/2013,38.560001373291016,38.709999084472656,-1.453330994,39.56333,2,1,1,1,2,0,2,1,1,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
367,12/10/2013,38.61000061035156,38.11000061035156,-2.134475708,39.744476,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368,12/11/2013,38.060001373291016,37.61000061035156,-2.475933075,39.695934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
369,12/12/2013,37.63999938964844,37.220001220703125,-2.685745239,39.375744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,12/13/2013,37.41999816894531,36.689998626708984,-2.079551697,38.96955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371,12/16/2013,36.72999954223633,36.88999938964844,-1.982589722,38.50259,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
372,12/17/2013,36.939998626708984,36.52000045776367,-1.649597168,38.2296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,12/18/2013,36.36000061035156,36.58000183105469,-1.75983429,38.009834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
374,12/19/2013,36.50999832,36.25,-0.945064545,37.745064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,2,0,2,1,1,2,1,1,1,1,1,2,1,1,0,1,2,1,1,1,1,0,1,2,1,1,1,1,1,1
375,12/20/2013,36.20000076293945,36.79999923706055,-1.046134949,37.666134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,1,2,1,0,1,1,2,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,0,1,2,1,1,1,1,1,1
376,12/23/2013,36.810001373291016,36.619998931884766,-0.68170929,37.76171,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,0,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,1
377,12/24/2013,36.720001220703125,37.08000183105469,-0.520011902,37.96001,2,1,0,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
378,12/26/2013,37.20000076293945,37.439998626708984,-0.924194336,38.214195,2,1,1,1,2,2,2,1,2,2,2,2,2,0,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,0,1,2,1,2,1,1,1,1,1,1
379,12/27/2013,37.58000183105469,37.290000915527344,-1.274089813,38.56409,1,1,1,1,2,2,2,1,1,0,0,2,1,1,2,1,1,2,1,1,2,2,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
380,12/30/2013,37.220001220703125,37.290000915527344,-1.348712921,38.758713,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1
381,12/31/2013,37.400001525878906,37.40999984741211,-1.584518433,38.74452,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,1/2/2014,37.349998474121094,37.15999984741211,-1.873176575,38.783176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383,1/3/2014,37.20000076293945,36.90999984741211,-2.545318604,38.67532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,1/6/2014,36.849998474121094,36.130001068115234,-2.042053223,38.452053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
385,1/7/2014,36.33000183105469,36.40999984741211,-2.23638916,37.996387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
386,1/8/2014,36,35.75999832,-2.236644745,37.766644,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
387,1/9/2014,35.880001068115234,35.529998779296875,-1.310314178,37.350315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,1/10/2014,35.900001525878906,36.040000915527344,-2.106349945,37.08635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
389,1/13/2014,35.99000168,34.97999954223633,-1.36951828,37.149517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,1/14/2014,34.72999954223633,35.779998779296875,-0.113113403,36.87311,1,1,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
391,1/15/2014,35.900001525878906,36.75999832,0.086639404,36.80336,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2
392,1/16/2014,36.689998626708984,36.88999938964844,-0.947517395,37.32752,1,1,1,1,2,2,2,1,0,2,2,2,0,2,2,1,2,2,1,0,2,2,2,1,2,2,2,1,1,1,1,2,1,2,0,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1
393,1/17/2014,36.83000183105469,36.380001068115234,-1.676177979,37.846176,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
394,1/21/2014,36.81999969482422,36.16999816894531,-2.033397675,37.963398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
395,1/22/2014,36.25999832,35.93000030517578,-1.86259079,37.922592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396,1/23/2014,36.09000015258789,36.060001373291016,-0.863815308,37.673817,0,1,1,1,2,2,2,1,2,2,2,2,2,0,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,1,2,0,2,1,1,0,1,2,1,2,1,1,1,1,1,1
397,1/24/2014,37.45000076293945,36.810001373291016,-1.40669632,37.436695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398,1/27/2014,36.869998931884766,36.029998779296875,-1.533931732,37.803932,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
399,1/28/2014,36.119998931884766,36.27000045776367,-1.114044189,37.774044,2,1,1,1,2,2,2,1,1,0,2,2,1,1,2,1,1,2,1,1,2,2,0,1,1,2,0,1,1,1,1,0,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1
400,1/29/2014,35.97999954223633,36.65999984741211,-0.800239563,37.66024,2,1,1,1,2,2,2,1,2,2,2,2,0,2,2,1,0,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,0,2,0,1,0,0,2,1,2,1,1,1,1,1,1
401,1/30/2014,36.790000915527344,36.86000061035156,0.132781982,37.70722,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2
402,1/31/2014,36.95000076293945,37.84000015258789,-1.441951752,37.92195,0,1,1,1,0,2,2,1,1,1,1,0,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,2/3/2014,37.74000168,36.47999954223633,-1.998638153,38.348637,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
404,2/4/2014,36.970001220703125,36.349998474121094,-2.555847168,38.375847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
405,2/5/2014,36.290000915527344,35.81999969482422,-1.974506378,38.154507,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
406,2/6/2014,35.79999923706055,36.18000030517578,-1.134025574,37.694027,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
407,2/7/2014,36.31999969482422,36.560001373291016,-0.671886444,37.471886,2,1,1,1,2,2,2,1,0,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,0,2,2,2,2,1,2,2,2,1,2,1,1,1,0,1,1
408,2/10/2014,36.630001068115234,36.79999923706055,-0.39761734,37.567616,2,1,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1
409,2/11/2014,36.880001068115234,37.16999816894531,-0.350967407,37.82097,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,0,2,2,2,2,2,2,1,1,2,2,1
410,2/12/2014,37.349998474121094,37.470001220703125,-0.595359802,38.20536,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,0,2,2,2,2,2,0,1,1,2,2,1
411,2/13/2014,37.33000183105469,37.61000061035156,-1.006782532,38.62678,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,0,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1
412,2/14/2014,37.38999938964844,37.619998931884766,-1.463806152,38.883804,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1
413,2/18/2014,37.630001068115234,37.41999816894531,-1.476119995,38.98612,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
414,2/19/2014,37.220001220703125,37.50999832,-1.242427826,38.992428,2,1,1,1,2,2,2,1,1,1,0,2,1,1,2,1,1,2,1,1,2,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,0,1,1,1,1,1,1
415,2/20/2014,37.56999969482422,37.75,-0.953109741,38.93311,2,0,0,1,2,2,2,1,0,2,2,2,0,0,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,0,0,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1
416,2/21/2014,37.939998626708984,37.97999954223633,-1.306976318,38.996975,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
417,2/24/2014,37.689998626708984,37.689998626708984,-1.668190002,39.20819,2,1,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
418,2/25/2014,37.61000061035156,37.540000915527344,-1.727081299,39.197083,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419,2/26/2014,37.58000183105469,37.470001220703125,-1.229492188,39.089493,2,1,1,1,2,0,2,1,1,1,1,2,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1
420,2/27/2014,37.45000076293945,37.86000061035156,-0.639263153,38.949265,2,0,1,1,2,2,2,1,2,2,2,2,0,2,2,0,2,2,1,0,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,0,2,1,1,1,2,0,1
421,2/28/2014,37.97999954223633,38.310001373291016,-1.20766449,38.987663,2,1,1,1,0,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1
422,3/3/2014,37.91999816894531,37.779998779296875,-0.873840332,39.28384,2,0,1,1,2,2,2,1,2,2,2,2,0,2,2,1,0,2,1,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,2,1,2,1,1,0,1,2,1,2,1,1,1,0,1,1
423,3/4/2014,38.20000076293945,38.40999984741211,-1.185806274,39.295807,2,1,1,1,2,0,2,1,1,1,1,2,1,1,2,1,1,2,1,1,2,2,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,1,1
424,3/5/2014,38.25,38.11000061035156,-1.398723602,39.548725,2,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
425,3/6/2014,38.13999938964844,38.150001525878906,-1.69821167,39.598213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,3/7/2014,38.279998779296875,37.900001525878906,-1.766292572,39.586292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
427,3/10/2014,37.99000168,37.81999969482422,-1.471305847,39.491306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
428,3/11/2014,37.869998931884766,38.02000045776367,-1.099525452,39.369526,1,1,1,1,0,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,1,0,1,1,1,1,1,1
429,3/12/2014,37.79999923706055,38.27000045776367,-1.45690918,39.34691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
430,3/13/2014,38.41999816894531,37.88999938964844,-1.730243683,39.430244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
431,3/14/2014,37.650001525878906,37.70000076293945,-1.374488831,39.424488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
432,3/17/2014,37.900001525878906,38.04999923706055,0.2640419006347656,39.285957,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
433,3/18/2014,38.25999832,39.54999923706055,-0.093502045,39.363503,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,0
434,3/19/2014,39.470001220703125,39.27000045776367,0.3823699951171875,39.94763,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
435,3/20/2014,39.25,40.33000183105469,-0.273181915,40.43318,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
436,3/21/2014,40.720001220703125,40.15999984741211,-0.51348114,41.01348,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
437,3/24/2014,40.34000015258789,40.5,-1.120056152,41.460056,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,1,2,0,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1
438,3/25/2014,40.65999984741211,40.34000015258789,-1.912094116,41.702095,2,2,1,0,2,2,2,1,0,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
439,3/26/2014,40.47999954223633,39.790000915527344,-2.419010162,41.77901,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,3/27/2014,39.74000168,39.36000061035156,-1.262722015,41.56272,2,2,0,0,2,2,2,1,2,0,1,2,0,1,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1
441,3/28/2014,39.790000915527344,40.29999923706055,-0.170875549,41.160877,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1
442,3/31/2014,40.43000030517578,40.99000168,0.17896652221679688,41.24103,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
443,4/1/2014,41.150001525878906,41.41999816894531,-0.37204361,41.722042,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,0,2,0,2,2,2,2,2,0,2,2,2,2,2,2,1,1,2,2,1
444,4/2/2014,41.439998626708984,41.349998474121094,-1.295730591,42.30573,2,2,2,2,2,2,2,1,2,2,0,2,0,1,2,1,1,2,1,1,2,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1
445,4/3/2014,41.290000915527344,41.00999832,-2.782253265,42.652252,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
446,4/4/2014,41.25,39.869998931884766,-2.805244446,42.605244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
447,4/7/2014,39.959999084472656,39.79999923706055,-2.244579315,42.06458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
448,4/8/2014,39.75,39.81999969482422,-1.067588806,41.53759,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
449,4/9/2014,39.93000030517578,40.470001220703125,-1.772224426,41.132225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450,4/10/2014,40.439998626708984,39.36000061035156,-2.065483093,41.275482,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
